"codmunres","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude"
351640,"Franco da Rocha","SP","Sudeste",35012,"Franco da Rocha",3524,"Rras3"
351650,"Gabriel Monteiro","SP","Sudeste",35023,"Consórcios do DRS II",3531,"Rras12"
351660,"Gália","SP","Sudeste",35093,"Marília",3533,"Rras10"
351670,"Garça","SP","Sudeste",35093,"Marília",3533,"Rras10"
351680,"Gastão Vidigal","SP","Sudeste",35157,"Votuporanga",3531,"Rras12"
351685,"Gavião Peixoto","SP","Sudeste",35031,"Central do DRS III",3530,"Rras13"
351690,"General Salgado","SP","Sudeste",35157,"Votuporanga",3531,"Rras12"
351700,"Getulina","SP","Sudeste",35065,"Lins",3518,"Rras9"
351710,"Glicério","SP","Sudeste",35023,"Consórcios do DRS II",3531,"Rras12"
351720,"Guaiçara","SP","Sudeste",35065,"Lins",3518,"Rras9"
351730,"Guaimbê","SP","Sudeste",35093,"Marília",3533,"Rras10"
351740,"Guaíra","SP","Sudeste",35051,"Norte - Barretos",3530,"Rras13"
351750,"Guapiaçu","SP","Sudeste",35155,"São José do Rio Preto",3531,"Rras12"
351760,"Guapiara","SP","Sudeste",35162,"Itapeva",3519,"Rras8"
351770,"Guará","SP","Sudeste",35083,"Alta Mogiana",3530,"Rras13"
351780,"Guaraçaí","SP","Sudeste",35022,"Lagos do DRS II",3531,"Rras12"
351790,"Guaraci","SP","Sudeste",35051,"Norte - Barretos",3530,"Rras13"
351800,"Guarani d'Oeste","SP","Sudeste",35154,"Fernandópolis",3531,"Rras12"
351810,"Guarantã","SP","Sudeste",35093,"Marília",3533,"Rras10"
351820,"Guararapes","SP","Sudeste",35021,"Central do DRS II",3531,"Rras12"
351830,"Guararema","SP","Sudeste",35011,"Alto do Tietê",3525,"Rras2"
351840,"Guaratinguetá","SP","Sudeste",35172,"Circ. da Fé/V.Histórico",3526,"Rras17"
351850,"Guareí","SP","Sudeste",35161,"Itapetininga",3519,"Rras8"
351860,"Guariba","SP","Sudeste",35131,"Horizonte Verde",3530,"Rras13"
351870,"Guarujá","SP","Sudeste",35041,"Baixada Santista",3520,"Rras7"
351880,"Guarulhos","SP","Sudeste",35011,"Alto do Tietê",3525,"Rras2"
351885,"Guatapará","SP","Sudeste",35132,"Aquífero Guarani",3530,"Rras13"
351890,"Guzolândia","SP","Sudeste",35021,"Central do DRS II",3531,"Rras12"
351900,"Herculândia","SP","Sudeste",35095,"Tupã",3533,"Rras10"
351905,"Holambra","SP","Sudeste",35072,"Reg Metro Campinas",3528,"Rras15"
351907,"Hortolândia","SP","Sudeste",35072,"Reg Metro Campinas",3528,"Rras15"
351910,"Iacanga","SP","Sudeste",35062,"Bauru",3518,"Rras9"
351920,"Iacri","SP","Sudeste",35095,"Tupã",3533,"Rras10"
351925,"Iaras","SP","Sudeste",35061,"Vale do Jurumirim",3518,"Rras9"
351930,"Ibaté","SP","Sudeste",35034,"Coração do DRS III",3530,"Rras13"
351940,"Ibirá","SP","Sudeste",35155,"São José do Rio Preto",3531,"Rras12"
351950,"Ibirarema","SP","Sudeste",35094,"Ourinhos",3533,"Rras10"
351960,"Ibitinga","SP","Sudeste",35032,"Centro Oeste do DRS III",3530,"Rras13"
351970,"Ibiúna","SP","Sudeste",35163,"Sorocaba",3519,"Rras8"
351980,"Icém","SP","Sudeste",35155,"São José do Rio Preto",3531,"Rras12"
351990,"Iepê","SP","Sudeste",35113,"Alto Capivari",3532,"Rras11"
352000,"Igaraçu do Tietê","SP","Sudeste",35064,"Jaú",3518,"Rras9"
352010,"Igarapava","SP","Sudeste",35083,"Alta Mogiana",3530,"Rras13"
352020,"Igaratá","SP","Sudeste",35171,"Alto Vale do Paraíba",3526,"Rras17"
352030,"Iguape","SP","Sudeste",35121,"Vale do Ribeira",3520,"Rras7"
352040,"Ilhabela","SP","Sudeste",35173,"Litoral Norte",3526,"Rras17"
352042,"Ilha Comprida","SP","Sudeste",35121,"Vale do Ribeira",3520,"Rras7"
352044,"Ilha Solteira","SP","Sudeste",35022,"Lagos do DRS II",3531,"Rras12"
352050,"Indaiatuba","SP","Sudeste",35072,"Reg Metro Campinas",3528,"Rras15"
352060,"Indiana","SP","Sudeste",35112,"Alta Sorocabana",3532,"Rras11"
352070,"Indiaporã","SP","Sudeste",35154,"Fernandópolis",3531,"Rras12"
352080,"Inúbia Paulista","SP","Sudeste",35091,"Adamantina",3533,"Rras10"
352090,"Ipaussu","SP","Sudeste",35094,"Ourinhos",3533,"Rras10"
352100,"Iperó","SP","Sudeste",35163,"Sorocaba",3519,"Rras8"
352110,"Ipeúna","SP","Sudeste",35104,"Rio Claro",3529,"Rras14"
352115,"Ipiguá","SP","Sudeste",35155,"São José do Rio Preto",3531,"Rras12"
352120,"Iporanga","SP","Sudeste",35121,"Vale do Ribeira",3520,"Rras7"
352130,"Ipuã","SP","Sudeste",35082,"Alta Anhanguera",3530,"Rras13"
352140,"Iracemápolis","SP","Sudeste",35102,"Limeira",3529,"Rras14"
352150,"Irapuã","SP","Sudeste",35151,"Catanduva",3531,"Rras12"
352160,"Irapuru","SP","Sudeste",35111,"Alta Paulista",3532,"Rras11"
352170,"Itaberá","SP","Sudeste",35162,"Itapeva",3519,"Rras8"
352180,"Itaí","SP","Sudeste",35061,"Vale do Jurumirim",3518,"Rras9"
352190,"Itajobi","SP","Sudeste",35151,"Catanduva",3531,"Rras12"
352200,"Itaju","SP","Sudeste",35064,"Jaú",3518,"Rras9"
352210,"Itanhaém","SP","Sudeste",35041,"Baixada Santista",3520,"Rras7"
352215,"Itaóca","SP","Sudeste",35162,"Itapeva",3519,"Rras8"
352220,"Itapecerica da Serra","SP","Sudeste",35013,"Mananciais",3523,"Rras4"
352230,"Itapetininga","SP","Sudeste",35161,"Itapetininga",3519,"Rras8"
352240,"Itapeva","SP","Sudeste",35162,"Itapeva",3519,"Rras8"
352250,"Itapevi","SP","Sudeste",35014,"Rota dos Bandeirantes",3522,"Rras5"
352260,"Itapira","SP","Sudeste",35141,"Baixa Mogiana",3528,"Rras15"
352265,"Itapirapuã Paulista","SP","Sudeste",35162,"Itapeva",3519,"Rras8"
352270,"Itápolis","SP","Sudeste",35032,"Centro Oeste do DRS III",3530,"Rras13"
352280,"Itaporanga","SP","Sudeste",35061,"Vale do Jurumirim",3518,"Rras9"
352290,"Itapuí","SP","Sudeste",35064,"Jaú",3518,"Rras9"
352300,"Itapura","SP","Sudeste",35022,"Lagos do DRS II",3531,"Rras12"
352310,"Itaquaquecetuba","SP","Sudeste",35011,"Alto do Tietê",3525,"Rras2"
352320,"Itararé","SP","Sudeste",35162,"Itapeva",3519,"Rras8"
352330,"Itariri","SP","Sudeste",35121,"Vale do Ribeira",3520,"Rras7"
352340,"Itatiba","SP","Sudeste",35072,"Reg Metro Campinas",3528,"Rras15"
352350,"Itatinga","SP","Sudeste",35063,"Polo Cuesta",3518,"Rras9"
352360,"Itirapina","SP","Sudeste",35104,"Rio Claro",3529,"Rras14"
352370,"Itirapuã","SP","Sudeste",35081,"Três Colinas",3530,"Rras13"
352380,"Itobi","SP","Sudeste",35143,"Rio Pardo",3528,"Rras15"
352390,"Itu","SP","Sudeste",35163,"Sorocaba",3519,"Rras8"
352400,"Itupeva","SP","Sudeste",35073,"Jundiaí",3527,"Rras16"
352410,"Ituverava","SP","Sudeste",35083,"Alta Mogiana",3530,"Rras13"
352420,"Jaborandi","SP","Sudeste",35051,"Norte - Barretos",3530,"Rras13"
352430,"Jaboticabal","SP","Sudeste",35131,"Horizonte Verde",3530,"Rras13"
352440,"Jacareí","SP","Sudeste",35171,"Alto Vale do Paraíba",3526,"Rras17"
352450,"Jaci","SP","Sudeste",35156,"José Bonifácio",3531,"Rras12"
352460,"Jacupiranga","SP","Sudeste",35121,"Vale do Ribeira",3520,"Rras7"
352470,"Jaguariúna","SP","Sudeste",35072,"Reg Metro Campinas",3528,"Rras15"
352480,"Jales","SP","Sudeste",35153,"Jales",3531,"Rras12"
352490,"Jambeiro","SP","Sudeste",35171,"Alto Vale do Paraíba",3526,"Rras17"
352500,"Jandira","SP","Sudeste",35014,"Rota dos Bandeirantes",3522,"Rras5"
352510,"Jardinópolis","SP","Sudeste",35132,"Aquífero Guarani",3530,"Rras13"
352520,"Jarinu","SP","Sudeste",35073,"Jundiaí",3527,"Rras16"
352530,"Jaú","SP","Sudeste",35064,"Jaú",3518,"Rras9"
352540,"Jeriquara","SP","Sudeste",35081,"Três Colinas",3530,"Rras13"
352550,"Joanópolis","SP","Sudeste",35071,"Bragança",3527,"Rras16"
352560,"João Ramalho","SP","Sudeste",35113,"Alto Capivari",3532,"Rras11"
352570,"José Bonifácio","SP","Sudeste",35156,"José Bonifácio",3531,"Rras12"
352580,"Júlio Mesquita","SP","Sudeste",35093,"Marília",3533,"Rras10"
352585,"Jumirim","SP","Sudeste",35163,"Sorocaba",3519,"Rras8"
352590,"Jundiaí","SP","Sudeste",35073,"Jundiaí",3527,"Rras16"
352600,"Junqueirópolis","SP","Sudeste",35111,"Alta Paulista",3532,"Rras11"
352610,"Juquiá","SP","Sudeste",35121,"Vale do Ribeira",3520,"Rras7"
352620,"Juquitiba","SP","Sudeste",35013,"Mananciais",3523,"Rras4"
352630,"Lagoinha","SP","Sudeste",35174,"V. Paraíba-Reg. Serrana",3526,"Rras17"
352640,"Laranjal Paulista","SP","Sudeste",35063,"Polo Cuesta",3518,"Rras9"
352650,"Lavínia","SP","Sudeste",35022,"Lagos do DRS II",3531,"Rras12"
352660,"Lavrinhas","SP","Sudeste",35172,"Circ. da Fé/V.Histórico",3526,"Rras17"
352670,"Leme","SP","Sudeste",35101,"Araras",3529,"Rras14"
352680,"Lençóis Paulista","SP","Sudeste",35062,"Bauru",3518,"Rras9"
352690,"Limeira","SP","Sudeste",35102,"Limeira",3529,"Rras14"
352700,"Lindóia","SP","Sudeste",35074,"Circuito das Águas",3528,"Rras15"
352710,"Lins","SP","Sudeste",35065,"Lins",3518,"Rras9"
352720,"Lorena","SP","Sudeste",35172,"Circ. da Fé/V.Histórico",3526,"Rras17"
352725,"Lourdes","SP","Sudeste",35023,"Consórcios do DRS II",3531,"Rras12"
352730,"Louveira","SP","Sudeste",35073,"Jundiaí",3527,"Rras16"
352740,"Lucélia","SP","Sudeste",35091,"Adamantina",3533,"Rras10"
352750,"Lucianópolis","SP","Sudeste",35062,"Bauru",3518,"Rras9"
352760,"Luís Antônio","SP","Sudeste",35132,"Aquífero Guarani",3530,"Rras13"
352770,"Luiziânia","SP","Sudeste",35023,"Consórcios do DRS II",3531,"Rras12"
352780,"Lupércio","SP","Sudeste",35093,"Marília",3533,"Rras10"
352790,"Lutécia","SP","Sudeste",35092,"Assis",3533,"Rras10"
352800,"Macatuba","SP","Sudeste",35062,"Bauru",3518,"Rras9"
352810,"Macaubal","SP","Sudeste",35157,"Votuporanga",3531,"Rras12"
352820,"Macedônia","SP","Sudeste",35154,"Fernandópolis",3531,"Rras12"
352830,"Magda","SP","Sudeste",35157,"Votuporanga",3531,"Rras12"
352840,"Mairinque","SP","Sudeste",35163,"Sorocaba",3519,"Rras8"
352850,"Mairiporã","SP","Sudeste",35012,"Franco da Rocha",3524,"Rras3"
352860,"Manduri","SP","Sudeste",35061,"Vale do Jurumirim",3518,"Rras9"
352870,"Marabá Paulista","SP","Sudeste",35114,"Extremo Oeste Paulista",3532,"Rras11"
352880,"Maracaí","SP","Sudeste",35092,"Assis",3533,"Rras10"
352885,"Marapoama","SP","Sudeste",35151,"Catanduva",3531,"Rras12"
352890,"Mariápolis","SP","Sudeste",35091,"Adamantina",3533,"Rras10"
352900,"Marília","SP","Sudeste",35093,"Marília",3533,"Rras10"
352910,"Marinópolis","SP","Sudeste",35153,"Jales",3531,"Rras12"
352920,"Martinópolis","SP","Sudeste",35112,"Alta Sorocabana",3532,"Rras11"
352930,"Matão","SP","Sudeste",35033,"Norte do DRS III",3530,"Rras13"
352940,"Mauá","SP","Sudeste",35015,"Grande ABC",3534,"Rras1"
352950,"Mendonça","SP","Sudeste",35156,"José Bonifácio",3531,"Rras12"
352960,"Meridiano","SP","Sudeste",35154,"Fernandópolis",3531,"Rras12"
352965,"Mesópolis","SP","Sudeste",35153,"Jales",3531,"Rras12"
352970,"Miguelópolis","SP","Sudeste",35083,"Alta Mogiana",3530,"Rras13"
352980,"Mineiros do Tietê","SP","Sudeste",35064,"Jaú",3518,"Rras9"
352990,"Miracatu","SP","Sudeste",35121,"Vale do Ribeira",3520,"Rras7"
353000,"Mira Estrela","SP","Sudeste",35154,"Fernandópolis",3531,"Rras12"
353010,"Mirandópolis","SP","Sudeste",35022,"Lagos do DRS II",3531,"Rras12"
353020,"Mirante do Paranapanema","SP","Sudeste",35115,"Pontal do Paranapanema",3532,"Rras11"
353030,"Mirassol","SP","Sudeste",35155,"São José do Rio Preto",3531,"Rras12"
353040,"Mirassolândia","SP","Sudeste",35155,"São José do Rio Preto",3531,"Rras12"
353050,"Mococa","SP","Sudeste",35143,"Rio Pardo",3528,"Rras15"
353060,"Mogi das Cruzes","SP","Sudeste",35011,"Alto do Tietê",3525,"Rras2"
353070,"Mogi Guaçu","SP","Sudeste",35141,"Baixa Mogiana",3528,"Rras15"
353080,"Mogi Mirim","SP","Sudeste",35141,"Baixa Mogiana",3528,"Rras15"
353090,"Mombuca","SP","Sudeste",35103,"Piracicaba",3529,"Rras14"
353100,"Monções","SP","Sudeste",35157,"Votuporanga",3531,"Rras12"
353110,"Mongaguá","SP","Sudeste",35041,"Baixada Santista",3520,"Rras7"
353120,"Monte Alegre do Sul","SP","Sudeste",35074,"Circuito das Águas",3528,"Rras15"
353130,"Monte Alto","SP","Sudeste",35131,"Horizonte Verde",3530,"Rras13"
353140,"Monte Aprazível","SP","Sudeste",35156,"José Bonifácio",3531,"Rras12"
353150,"Monte Azul Paulista","SP","Sudeste",35052,"Sul - Barretos",3530,"Rras13"
353160,"Monte Castelo","SP","Sudeste",35111,"Alta Paulista",3532,"Rras11"
353170,"Monteiro Lobato","SP","Sudeste",35171,"Alto Vale do Paraíba",3526,"Rras17"
353180,"Monte Mor","SP","Sudeste",35072,"Reg Metro Campinas",3528,"Rras15"
353190,"Morro Agudo","SP","Sudeste",35082,"Alta Anhanguera",3530,"Rras13"
353200,"Morungaba","SP","Sudeste",35072,"Reg Metro Campinas",3528,"Rras15"
353205,"Motuca","SP","Sudeste",35031,"Central do DRS III",3530,"Rras13"
353210,"Murutinga do Sul","SP","Sudeste",35022,"Lagos do DRS II",3531,"Rras12"
353215,"Nantes","SP","Sudeste",35113,"Alto Capivari",3532,"Rras11"
353220,"Narandiba","SP","Sudeste",35112,"Alta Sorocabana",3532,"Rras11"
353230,"Natividade da Serra","SP","Sudeste",35174,"V. Paraíba-Reg. Serrana",3526,"Rras17"
353240,"Nazaré Paulista","SP","Sudeste",35071,"Bragança",3527,"Rras16"
353250,"Neves Paulista","SP","Sudeste",35155,"São José do Rio Preto",3531,"Rras12"
353260,"Nhandeara","SP","Sudeste",35157,"Votuporanga",3531,"Rras12"
353270,"Nipoã","SP","Sudeste",35156,"José Bonifácio",3531,"Rras12"
353280,"Nova Aliança","SP","Sudeste",35155,"São José do Rio Preto",3531,"Rras12"
353282,"Nova Campina","SP","Sudeste",35162,"Itapeva",3519,"Rras8"
353284,"Nova Canaã Paulista","SP","Sudeste",35152,"Santa Fé do Sul",3531,"Rras12"
353286,"Nova Castilho","SP","Sudeste",35021,"Central do DRS II",3531,"Rras12"
353290,"Nova Europa","SP","Sudeste",35032,"Centro Oeste do DRS III",3530,"Rras13"
353300,"Nova Granada","SP","Sudeste",35155,"São José do Rio Preto",3531,"Rras12"
353310,"Nova Guataporanga","SP","Sudeste",35111,"Alta Paulista",3532,"Rras11"
353320,"Nova Independência","SP","Sudeste",35022,"Lagos do DRS II",3531,"Rras12"
353325,"Novais","SP","Sudeste",35151,"Catanduva",3531,"Rras12"
353330,"Nova Luzitânia","SP","Sudeste",35021,"Central do DRS II",3531,"Rras12"
353340,"Nova Odessa","SP","Sudeste",35072,"Reg Metro Campinas",3528,"Rras15"
353350,"Novo Horizonte","SP","Sudeste",35151,"Catanduva",3531,"Rras12"
353360,"Nuporanga","SP","Sudeste",35082,"Alta Anhanguera",3530,"Rras13"
353370,"Ocauçu","SP","Sudeste",35093,"Marília",3533,"Rras10"
353380,"Óleo","SP","Sudeste",35094,"Ourinhos",3533,"Rras10"
353390,"Olímpia","SP","Sudeste",35051,"Norte - Barretos",3530,"Rras13"
353400,"Onda Verde","SP","Sudeste",35155,"São José do Rio Preto",3531,"Rras12"
353410,"Oriente","SP","Sudeste",35093,"Marília",3533,"Rras10"
353420,"Orindiúva","SP","Sudeste",35155,"São José do Rio Preto",3531,"Rras12"
353430,"Orlândia","SP","Sudeste",35082,"Alta Anhanguera",3530,"Rras13"
353440,"Osasco","SP","Sudeste",35014,"Rota dos Bandeirantes",3522,"Rras5"
353450,"Oscar Bressane","SP","Sudeste",35093,"Marília",3533,"Rras10"
353460,"Osvaldo Cruz","SP","Sudeste",35091,"Adamantina",3533,"Rras10"
353470,"Ourinhos","SP","Sudeste",35094,"Ourinhos",3533,"Rras10"
353475,"Ouroeste","SP","Sudeste",35154,"Fernandópolis",3531,"Rras12"
353480,"Ouro Verde","SP","Sudeste",35111,"Alta Paulista",3532,"Rras11"
353490,"Pacaembu","SP","Sudeste",35091,"Adamantina",3533,"Rras10"
353500,"Palestina","SP","Sudeste",35155,"São José do Rio Preto",3531,"Rras12"
353510,"Palmares Paulista","SP","Sudeste",35151,"Catanduva",3531,"Rras12"
353520,"Palmeira d'Oeste","SP","Sudeste",35153,"Jales",3531,"Rras12"
353530,"Palmital","SP","Sudeste",35092,"Assis",3533,"Rras10"
353540,"Panorama","SP","Sudeste",35111,"Alta Paulista",3532,"Rras11"
353550,"Paraguaçu Paulista","SP","Sudeste",35092,"Assis",3533,"Rras10"
353560,"Paraibuna","SP","Sudeste",35171,"Alto Vale do Paraíba",3526,"Rras17"
353570,"Paraíso","SP","Sudeste",35151,"Catanduva",3531,"Rras12"
353580,"Paranapanema","SP","Sudeste",35061,"Vale do Jurumirim",3518,"Rras9"
353590,"Paranapuã","SP","Sudeste",35153,"Jales",3531,"Rras12"
353600,"Parapuã","SP","Sudeste",35095,"Tupã",3533,"Rras10"
353610,"Pardinho","SP","Sudeste",35063,"Polo Cuesta",3518,"Rras9"
353620,"Pariquera-Açu","SP","Sudeste",35121,"Vale do Ribeira",3520,"Rras7"
353625,"Parisi","SP","Sudeste",35157,"Votuporanga",3531,"Rras12"
353630,"Patrocínio Paulista","SP","Sudeste",35081,"Três Colinas",3530,"Rras13"
353640,"Paulicéia","SP","Sudeste",35111,"Alta Paulista",3532,"Rras11"
353650,"Paulínia","SP","Sudeste",35072,"Reg Metro Campinas",3528,"Rras15"
353657,"Paulistânia","SP","Sudeste",35062,"Bauru",3518,"Rras9"
353660,"Paulo de Faria","SP","Sudeste",35155,"São José do Rio Preto",3531,"Rras12"
353670,"Pederneiras","SP","Sudeste",35062,"Bauru",3518,"Rras9"
353680,"Pedra Bela","SP","Sudeste",35071,"Bragança",3527,"Rras16"
353690,"Pedranópolis","SP","Sudeste",35154,"Fernandópolis",3531,"Rras12"
353700,"Pedregulho","SP","Sudeste",35081,"Três Colinas",3530,"Rras13"
353710,"Pedreira","SP","Sudeste",35072,"Reg Metro Campinas",3528,"Rras15"
353715,"Pedrinhas Paulista","SP","Sudeste",35092,"Assis",3533,"Rras10"
353720,"Pedro de Toledo","SP","Sudeste",35121,"Vale do Ribeira",3520,"Rras7"
353730,"Penápolis","SP","Sudeste",35023,"Consórcios do DRS II",3531,"Rras12"
353740,"Pereira Barreto","SP","Sudeste",35022,"Lagos do DRS II",3531,"Rras12"
353750,"Pereiras","SP","Sudeste",35063,"Polo Cuesta",3518,"Rras9"
353760,"Peruíbe","SP","Sudeste",35041,"Baixada Santista",3520,"Rras7"
353770,"Piacatu","SP","Sudeste",35023,"Consórcios do DRS II",3531,"Rras12"
353780,"Piedade","SP","Sudeste",35163,"Sorocaba",3519,"Rras8"
353790,"Pilar do Sul","SP","Sudeste",35163,"Sorocaba",3519,"Rras8"
353800,"Pindamonhangaba","SP","Sudeste",35174,"V. Paraíba-Reg. Serrana",3526,"Rras17"
353810,"Pindorama","SP","Sudeste",35151,"Catanduva",3531,"Rras12"
353820,"Pinhalzinho","SP","Sudeste",35071,"Bragança",3527,"Rras16"
353830,"Piquerobi","SP","Sudeste",35114,"Extremo Oeste Paulista",3532,"Rras11"
353850,"Piquete","SP","Sudeste",35172,"Circ. da Fé/V.Histórico",3526,"Rras17"
353860,"Piracaia","SP","Sudeste",35071,"Bragança",3527,"Rras16"
353870,"Piracicaba","SP","Sudeste",35103,"Piracicaba",3529,"Rras14"
353880,"Piraju","SP","Sudeste",35061,"Vale do Jurumirim",3518,"Rras9"
353890,"Pirajuí","SP","Sudeste",35062,"Bauru",3518,"Rras9"
353900,"Pirangi","SP","Sudeste",35151,"Catanduva",3531,"Rras12"
353910,"Pirapora do Bom Jesus","SP","Sudeste",35014,"Rota dos Bandeirantes",3522,"Rras5"
353920,"Pirapozinho","SP","Sudeste",35112,"Alta Sorocabana",3532,"Rras11"
353930,"Pirassununga","SP","Sudeste",35101,"Araras",3529,"Rras14"
353940,"Piratininga","SP","Sudeste",35062,"Bauru",3518,"Rras9"
353950,"Pitangueiras","SP","Sudeste",35131,"Horizonte Verde",3530,"Rras13"
353960,"Planalto","SP","Sudeste",35156,"José Bonifácio",3531,"Rras12"
353970,"Platina","SP","Sudeste",35092,"Assis",3533,"Rras10"
353980,"Poá","SP","Sudeste",35011,"Alto do Tietê",3525,"Rras2"
